Order_ID,Order_Date,Customer_ID,Age,Gender,State,Region,Category,Product_Name,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
ORD00215,2024-08-02,CUST1448,36.0,Male,Karnataka,South,Office Supplies,Printer Paper,1,14999,15,12749.15,3570.29,Net Banking
ORD00216,2025-01-21,CUST1075,46.0,Female,Maharashtra,West,Office Supplies,Pen,4,999,5,3796.2,760.5,Net Banking
ORD00217,2024-12-29,CUST1170,59.0,Male,Maharashtra,West,Furniture,Sofa,2,199,5,378.1,68.12,Net Banking
ORD00218,2025-06-15,CUST1571,55.0,Male,Odisha,East,Electronics,Laptop,2,999,5,1898.1,244.36,Net Banking
ORD00219,2024-10-29,CUST1425,23.0,Male,Odisha,East,Furniture,Sofa,3,999,0,2997.0,356.55,UPI
ORD00220,2024-04-09,CUST1448,64.0,Female,Odisha,East,Furniture,Desk,4,7999,15,27196.6,1955.57,Cash
ORD00221,2025-11-24,CUST1819,28.0,Male,Punjab,North,Electronics,Headphones,2,199,10,358.2,63.33,UPI
ORD00222,2024-07-09,CUST1655,60.0,Female,Tamil Nadu,South,Office Supplies,Pen,8,499,15,3393.2,578.26,Net Banking
ORD00223,2024-07-29,CUST1285,63.0,Male,Delhi,North,Furniture,Sofa,7,2499,0,17493.0,3440.13,Card
ORD00224,2025-05-16,CUST1540,58.0,Female,Tamil Nadu,South,Furniture,Chair,8,199,10,1432.8,264.7,Net Banking
ORD00225,2025-12-23,CUST1819,37.0,Male,Maharashtra,West,Furniture,Desk,8,7999,5,60792.4,14274.57,UPI
ORD00226,2025-06-07,CUST1397,44.0,Male,West Bengal,East,Electronics,Phone,2,499,10,898.2,173.09,Net Banking
ORD00227,2024-05-23,CUST1191,38.0,Female,Maharashtra,West,Furniture,Sofa,3,7999,5,22797.15,2767.0,Card
ORD00228,2025-05-21,CUST1418,61.0,Female,West Bengal,East,Furniture,Chair,4,2499,20,7996.8,1014.82,Net Banking
ORD00229,2024-08-18,CUST1550,36.0,Male,Gujarat,West,Electronics,Laptop,1,499,10,449.1,-17.32,Net Banking
ORD00230,2024-02-12,CUST1778,64.0,Female,Maharashtra,West,Office Supplies,Notebook,5,7999,10,35995.5,5029.12,UPI
ORD00231,2024-12-22,CUST1882,23.0,Female,Maharashtra,West,Office Supplies,Printer Paper,4,999,0,3996.0,429.2,Card
ORD00232,2024-06-18,CUST1630,26.0,Male,Karnataka,South,Office Supplies,Printer Paper,6,14999,20,71995.2,12345.0,UPI
ORD00233,2024-09-30,CUST1975,50.0,Male,Punjab,North,Office Supplies,Pen,3,999,10,2697.3,138.28,UPI
ORD00234,2025-12-29,CUST1329,33.0,Female,Maharashtra,West,Furniture,Sofa,3,14999,5,42747.15,1598.19,Net Banking
ORD00235,2024-04-05,CUST1412,50.0,Female,Tamil Nadu,South,Office Supplies,Pen,7,2499,0,17493.0,3004.77,Cash
ORD00236,2025-04-14,CUST1650,60.0,Female,Gujarat,West,Furniture,Sofa,1,14999,0,14999.0,3087.19,Card
ORD00237,2024-12-11,CUST1560,54.0,Male,Maharashtra,West,Furniture,Chair,8,999,10,7192.8,1725.7,Net Banking
ORD00238,2024-06-10,CUST1451,47.0,Male,West Bengal,East,Electronics,Laptop,8,199,0,1592.0,438.28,Net Banking
ORD00239,2024-09-13,CUST1084,41.0,Male,Karnataka,South,Office Supplies,Pen,3,999,0,2997.0,536.78,Card
ORD00240,2024-01-02,CUST1218,48.0,Male,Gujarat,West,Office Supplies,Printer Paper,4,2499,0,9996.0,1962.16,UPI
ORD00241,2025-05-04,CUST1072,32.0,Female,Tamil Nadu,South,Electronics,Laptop,6,199,15,1014.9,195.79,Card
ORD00242,2024-05-16,CUST1656,61.0,Male,Delhi,North,Furniture,Desk,5,499,15,2120.75,468.07,Card
ORD00243,2025-09-22,CUST1703,46.0,Male,Delhi,North,Furniture,Desk,4,14999,5,56996.2,15500.85,Card
ORD00244,2024-05-23,CUST1253,35.0,Male,Delhi,North,Electronics,Headphones,7,999,15,5944.05,357.1,UPI
ORD00245,2025-02-05,CUST1302,,Male,West Bengal,East,Office Supplies,Pen,4,7999,20,25596.8,3284.91,UPI
ORD00246,2024-01-13,CUST1369,38.0,Male,Gujarat,West,Electronics,Laptop,8,14999,20,95993.6,-2413.84,Net Banking
ORD00247,2024-03-10,CUST1014,34.0,Male,Gujarat,West,Office Supplies,Printer Paper,3,2499,0,7497.0,-331.06,Card
ORD00248,2025-07-03,CUST1550,57.0,Male,Punjab,North,Office Supplies,Pen,7,2499,15,14869.05,-314.48,Cash
ORD00249,2025-08-23,CUST1649,59.0,Male,Punjab,North,Electronics,Headphones,4,499,20,1596.8,102.77,Cash
ORD00250,2025-09-15,CUST1056,37.0,Male,Maharashtra,West,Electronics,Laptop,2,2499,0,4998.0,543.18,Card
ORD00251,2024-09-22,CUST1170,41.0,Male,Delhi,North,Office Supplies,Notebook,3,2499,10,6747.3,897.74,Cash
ORD00252,2025-08-13,CUST1642,22.0,Female,Delhi,North,Furniture,Desk,5,7999,0,39995.0,1681.08,Net Banking
ORD00253,2024-04-15,CUST1915,54.0,Male,West Bengal,East,Furniture,Sofa,3,999,5,2847.15,111.87,UPI
ORD00254,2024-06-02,CUST1183,20.0,Female,Delhi,North,Electronics,Laptop,1,2499,10,2249.1,189.02,UPI
ORD00255,2024-05-02,CUST1514,61.0,Male,West Bengal,East,Furniture,Sofa,6,999,0,5994.0,899.33,UPI
ORD00256,2025-07-20,CUST1467,18.0,Female,Karnataka,South,Furniture,Chair,8,999,10,7192.8,464.33,UPI
ORD00257,2025-05-20,CUST1791,30.0,Male,Odisha,East,Office Supplies,Printer Paper,4,2499,10,8996.4,1413.26,UPI
ORD00258,2024-01-02,CUST1777,60.0,Female,Punjab,North,Electronics,Laptop,6,14999,0,89994.0,25454.5,Cash
ORD00259,2024-05-25,CUST1728,35.0,Male,Delhi,North,Office Supplies,Notebook,7,2499,0,17493.0,5079.89,Card
ORD00260,2025-06-01,CUST1136,58.0,Female,Tamil Nadu,South,Office Supplies,Pen,8,14999,0,119992.0,18391.14,Card
ORD00261,2025-02-06,CUST1717,65.0,Female,Punjab,North,Office Supplies,Notebook,4,999,10,3596.4,891.26,Cash
ORD00262,2024-04-18,CUST1168,46.0,Female,Gujarat,West,Electronics,Laptop,4,499,20,1596.8,-18.94,Cash
ORD00263,2024-05-02,CUST1092,28.0,Female,Maharashtra,West,Office Supplies,Pen,4,2499,10,8996.4,1009.14,Card
ORD00264,2025-11-24,CUST1306,34.0,Male,Tamil Nadu,South,electronics,Laptop,4,999,15,3396.6,440.58,Card
ORD00265,2024-05-23,CUST1124,18.0,Male,Gujarat,West,Office Supplies,Printer Paper,4,199,15,676.6,-9.7,UPI
ORD00266,2024-03-17,CUST1022,22.0,Male,Karnataka,South,Furniture,Desk,2,7999,20,12798.4,519.45,Net Banking
ORD00267,2025-08-10,CUST1443,64.0,Female,Karnataka,South,Furniture,Chair,1,2499,0,2499.0,21.98,Net Banking
ORD00268,2024-10-08,CUST1286,46.0,Male,Punjab,North,Office Supplies,Pen,3,999,5,2847.15,762.77,Card
ORD00269,2024-05-20,CUST1429,30.0,Male,Tamil Nadu,South,Furniture,Desk,8,199,0,1592.0,76.29,Card
ORD00270,2025-02-01,CUST1276,29.0,Male,Gujarat,West,Furniture,Sofa,8,999,20,6393.6,804.56,Cash
ORD00271,2024-08-26,CUST1997,28.0,Male,Karnataka,South,Furniture,Chair,8,7999,10,57592.8,12577.97,UPI
ORD00272,2025-02-01,CUST1363,29.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,1,499,20,399.2,98.31,UPI
ORD00273,2024-07-11,CUST1856,49.0,Female,Odisha,East,Office Supplies,Notebook,6,7999,20,38395.2,-10.14,UPI
ORD00274,2025-05-04,CUST1000,39.0,Male,Maharashtra,West,Electronics,Laptop,4,7999,5,30396.2,-1307.8,UPI
ORD00275,2024-05-25,CUST1792,25.0,Female,West Bengal,East,Furniture,Chair,1,499,20,399.2,78.5,Card
ORD00276,2024-06-10,CUST1749,45.0,Female,Odisha,East,Office Supplies,Notebook,6,999,10,5394.6,-12.09,Cash
ORD00277,2024-10-28,CUST1130,29.0,Male,Tamil Nadu,South,Electronics,Headphones,3,2499,10,6747.3,1396.0,Net Banking
ORD00278,2025-05-23,CUST1144,39.0,Male,Delhi,North,Office Supplies,Pen,4,14999,20,,-650.9,UPI
ORD00279,2024-09-28,CUST1214,33.0,Male,Odisha,East,Electronics,Headphones,2,14999,10,26998.2,2870.46,Cash
ORD00280,2024-06-19,CUST1905,44.0,Female,West Bengal,East,Office Supplies,Notebook,1,2499,15,2124.15,438.43,Net Banking
ORD00281,2024-02-04,CUST1301,19.0,Female,Odisha,East,Electronics,Phone,4,499,15,1696.6,-41.06,Cash
ORD00282,2024-04-05,CUST1346,56.0,Female,Delhi,North,Furniture,Chair,7,499,0,3493.0,494.14,Card
ORD00283,2024-07-13,CUST1419,62.0,Female,Maharashtra,West,Office Supplies,Pen,3,199,0,597.0,39.33,Cash
ORD00284,2024-06-06,CUST1055,41.0,Male,West Bengal,East,Electronics,Laptop,7,7999,20,44794.4,10927.55,Net Banking
ORD00285,2024-06-23,CUST1653,36.0,Male,Punjab,North,Office Supplies,Printer Paper,8,499,0,3992.0,-163.64,Net Banking
ORD00286,2025-07-11,CUST1396,29.0,Female,Punjab,North,Furniture,Desk,8,14999,10,107992.8,-1954.9,Net Banking
ORD00287,2024-10-02,CUST1577,21.0,Male,West Bengal,East,Furniture,Chair,5,2499,15,10620.75,448.09,Card
ORD00288,2025-06-19,CUST1428,52.0,Female,Punjab,North,Office Supplies,Pen,4,7999,0,31996.0,7815.95,UPI
ORD00289,2025-08-08,CUST1693,57.0,Male,Gujarat,West,Electronics,Phone,1,7999,20,6399.2,1696.81,Card
ORD00290,2025-11-30,CUST1445,30.0,Male,Maharashtra,West,Electronics,Laptop,4,499,0,1996.0,195.97,Cash
ORD00291,2025-06-16,CUST1469,18.0,Female,West Bengal,East,Electronics,Phone,7,7999,10,50393.7,12589.28,Card
ORD00292,2024-10-19,CUST1888,52.0,Female,Maharashtra,West,Electronics,Headphones,2,199,20,318.4,70.95,Net Banking
ORD00293,2024-05-27,CUST1633,56.0,Female,Odisha,East,Office Supplies,Pen,8,199,5,1512.4,70.17,Card
ORD00294,2025-01-16,CUST1020,39.0,Female,Gujarat,West,Office Supplies,Notebook,1,14999,15,12749.15,3471.49,Cash
ORD00295,2025-03-29,CUST1792,38.0,Female,Odisha,East,Office Supplies,Printer Paper,2,499,5,948.1,52.3,Net Banking
ORD00296,2025-01-17,CUST1840,21.0,Male,Delhi,North,Furniture,Chair,7,14999,15,89244.05,19260.89,Card
ORD00297,2024-07-24,CUST1857,21.0,Male,Odisha,East,Electronics,Headphones,1,499,5,474.05,121.51,Card
ORD00298,2025-06-01,CUST1406,58.0,Male,Maharashtra,West,Furniture,Sofa,4,999,10,3596.4,856.76,Card
ORD00299,2024-12-24,CUST1352,28.0,Female,Tamil Nadu,South,Furniture,Sofa,8,499,15,3393.2,527.33,Card
ORD00300,2025-10-24,CUST1230,61.0,Male,West Bengal,East,Furniture,Chair,3,7999,5,22797.15,5699.03,Cash
ORD00301,2024-01-09,CUST1229,34.0,Female,Maharashtra,West,Office Supplies,Notebook,8,499,5,3792.4,608.3,Cash
ORD00302,2025-06-17,CUST1844,57.0,Female,Gujarat,West,Furniture,Desk,5,499,15,2120.75,118.23,Card
ORD00303,2024-12-10,CUST1283,58.0,Female,Punjab,North,Office Supplies,Printer Paper,5,999,0,4995.0,592.45,Cash
ORD00304,2024-11-23,CUST1697,26.0,Male,Odisha,East,Electronics,Laptop,4,199,20,636.8,58.23,Net Banking
ORD00305,2025-08-08,CUST1835,30.0,Female,Odisha,East,Furniture,Desk,7,14999,0,104993.0,16175.04,UPI
ORD00306,2024-04-09,CUST1482,26.0,Female,Gujarat,West,Office Supplies,Pen,3,14999,20,35997.6,482.28,UPI
ORD00307,2024-12-05,CUST1380,34.0,Female,West Bengal,East,Electronics,Phone,4,14999,10,53996.4,5246.58,Net Banking
ORD00308,2025-11-28,CUST1390,51.0,Female,Punjab,North,Electronics,Headphones,2,2499,5,,594.31,Net Banking
ORD00309,2025-04-13,CUST1146,38.0,Male,Delhi,North,Electronics,Laptop,6,2499,20,11995.2,3148.69,Card
ORD00310,2024-10-07,CUST1214,28.0,Male,Gujarat,West,Office Supplies,Notebook,6,14999,0,89994.0,-4351.23,Net Banking
ORD00311,2025-01-27,CUST1004,20.0,Male,Delhi,North,Office Supplies,Pen,7,2499,15,14869.05,4280.28,Cash
ORD00312,2024-09-11,CUST1231,62.0,Female,Punjab,North,Office Supplies,Notebook,1,14999,0,14999.0,2539.94,Cash
ORD00313,2024-11-01,CUST1971,36.0,Female,Karnataka,South,Furniture,Sofa,5,499,0,2495.0,594.67,Cash
ORD00314,2025-02-17,CUST1019,32.0,Male,Maharashtra,West,Furniture,Desk,6,499,5,2844.3,801.61,UPI
ORD00315,2024-02-08,CUST1384,58.0,Female,Karnataka,South,Office Supplies,Printer Paper,3,199,10,537.3,106.86,Card
ORD00316,2025-01-24,CUST1126,53.0,Female,Delhi,North,Office Supplies,Notebook,1,14999,0,14999.0,1437.98,Net Banking
ORD00317,2025-11-09,CUST1532,35.0,Male,Karnataka,South,Office Supplies,Printer Paper,1,999,15,849.15,154.19,Net Banking
ORD00318,2024-09-26,CUST1851,51.0,Male,Delhi,North,Furniture,Chair,2,2499,5,4748.1,774.66,Cash
ORD00319,2024-01-03,CUST1013,60.0,Male,Gujarat,West,Electronics,Laptop,8,499,15,3393.2,222.97,Card
ORD00320,2025-10-21,CUST1236,47.0,Female,Maharashtra,West,Electronics,Headphones,2,14999,0,29998.0,7999.65,Cash
ORD00321,2024-11-16,CUST1436,65.0,Male,Maharashtra,West,Electronics,Laptop,1,999,10,899.1,207.3,Card
ORD00322,2025-09-28,CUST1274,64.0,Male,Delhi,North,Electronics,Headphones,3,999,10,2697.3,709.62,Cash
ORD00323,2025-12-07,CUST1871,48.0,Female,West Bengal,East,Electronics,Phone,7,2499,10,15743.7,3817.81,UPI
ORD00324,2025-08-27,CUST1494,54.0,Female,Delhi,North,Office Supplies,Printer Paper,1,499,0,499.0,47.71,UPI
ORD00325,2025-02-25,CUST1451,20.0,Male,Gujarat,West,Office Supplies,Notebook,3,2499,15,6372.45,-66.73,Cash
ORD00326,2025-12-05,CUST1717,57.0,Male,West Bengal,East,Office Supplies,Printer Paper,4,14999,10,53996.4,7110.51,Net Banking
ORD00327,2025-09-19,CUST1055,18.0,Male,Tamil Nadu,South,Furniture,Sofa,7,499,20,2794.4,732.75,Net Banking
ORD00328,2024-02-21,CUST1519,32.0,Female,Maharashtra,West,Electronics,Phone,6,499,10,2694.6,780.22,Net Banking
ORD00329,2024-05-01,CUST1509,65.0,Male,Karnataka,South,Furniture,Desk,8,199,15,1353.2,144.08,Card
ORD00330,2025-10-14,CUST1311,50.0,Male,Gujarat,West,Electronics,Headphones,1,199,20,159.2,45.71,Net Banking
ORD00331,2025-09-06,CUST1484,63.0,Female,Odisha,East,Electronics,Laptop,8,999,20,6393.6,1397.61,Net Banking
ORD00332,2024-10-25,CUST1560,51.0,Female,Delhi,North,Office Supplies,Notebook,1,999,10,899.1,216.2,Card
ORD00333,2024-07-11,CUST1123,43.0,Male,Delhi,North,Furniture,Chair,7,199,10,1253.7,205.35,Net Banking
ORD00334,2025-04-06,CUST1468,60.0,Male,Tamil Nadu,South,Electronics,Phone,1,14999,20,11999.2,-82.47,Net Banking
ORD00335,2024-06-26,CUST1748,26.0,Male,Delhi,North,Office Supplies,Pen,8,7999,5,60792.4,11680.42,Net Banking
ORD00336,2024-10-28,CUST1463,26.0,Male,Odisha,East,Furniture,Sofa,4,999,15,3396.6,975.7,Net Banking
ORD00337,2024-10-24,CUST1703,40.0,Male,Odisha,East,Office Supplies,Printer Paper,4,499,5,1896.2,319.43,UPI
ORD00338,2025-12-28,CUST1427,61.0,Female,West Bengal,East,Furniture,Sofa,8,7999,20,51193.6,14330.92,Net Banking
ORD00339,2024-06-13,CUST1293,61.0,Female,Delhi,North,Electronics,Phone,3,199,0,597.0,11.92,UPI
ORD00340,2025-11-22,CUST1757,53.0,Male,Punjab,North,Electronics,Headphones,1,999,15,849.15,-12.0,Net Banking
ORD00341,2025-12-02,CUST1320,53.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,1,2499,15,2124.15,203.49,Card
ORD00342,2025-07-13,CUST1756,56.0,Male,West Bengal,East,Office Supplies,Pen,4,14999,10,53996.4,11570.76,UPI
ORD00343,2024-05-02,CUST1386,20.0,Female,Odisha,East,Electronics,Headphones,2,499,5,948.1,196.52,Cash
ORD00344,2024-06-07,CUST1040,27.0,Female,West Bengal,East,Electronics,Headphones,5,199,10,895.5,101.38,Card
ORD00345,2024-07-07,CUST1533,22.0,Male,Odisha,East,Office Supplies,Printer Paper,6,199,10,1074.6,143.88,Net Banking
ORD00346,2024-10-27,CUST1223,57.0,Female,Maharashtra,West,Furniture,Chair,4,14999,10,53996.4,3556.92,Card
ORD00347,2024-04-26,CUST1395,34.0,Female,Punjab,North,Furniture,Chair,4,199,10,716.4,59.81,Card
ORD00348,2024-03-25,CUST1970,24.0,Male,Odisha,East,Furniture,Chair,5,14999,5,71245.25,4425.0,Card
ORD00349,2024-07-29,CUST1550,62.0,Female,Delhi,North,Office Supplies,Printer Paper,4,14999,15,50996.6,12365.8,Card
ORD00350,2024-07-01,CUST1813,34.0,Male,Karnataka,South,Furniture,Sofa,6,199,0,1194.0,-29.09,UPI
ORD00351,2025-11-20,CUST1121,52.0,Male,Odisha,East,Furniture,Desk,7,2499,10,15743.7,-694.11,Card
ORD00352,2024-10-15,CUST1783,46.0,Female,Delhi,North,Furniture,Sofa,2,999,10,1798.2,291.84,Net Banking
ORD00353,2025-07-12,CUST1302,58.0,Male,Punjab,North,Electronics,Headphones,4,499,15,1696.6,388.3,Cash
ORD00354,2025-09-02,CUST1403,52.0,Male,West Bengal,East,Office Supplies,Printer Paper,3,199,0,597.0,-28.8,Cash
ORD00355,2024-09-15,CUST1198,25.0,Male,Tamil Nadu,South,Electronics,Phone,3,499,5,1422.15,38.79,Card
ORD00356,2025-08-17,CUST1498,39.0,Female,Maharashtra,West,Furniture,Sofa,2,999,0,1998.0,38.15,UPI
ORD00357,2024-12-02,CUST1631,60.0,Female,Karnataka,South,Furniture,Sofa,2,499,10,898.2,107.83,UPI
ORD00358,2025-12-30,CUST1757,59.0,Female,Odisha,East,Furniture,Chair,1,999,5,949.05,213.52,Cash
ORD00359,2024-11-08,CUST1498,53.0,Male,West Bengal,East,Office Supplies,Printer Paper,6,2499,15,12744.9,1349.37,UPI
ORD00360,2024-01-20,CUST1869,50.0,Male,Punjab,North,Electronics,Headphones,4,999,0,3996.0,817.58,Net Banking
ORD00361,2024-08-16,CUST1912,55.0,Female,Karnataka,South,Office Supplies,Pen,8,14999,5,113992.4,8895.57,UPI
ORD00362,2025-09-20,CUST1700,28.0,Male,Maharashtra,West,Furniture,Desk,1,14999,5,14249.05,3516.57,Net Banking
ORD00363,2024-02-11,CUST1224,49.0,Male,Karnataka,South,Office Supplies,Printer Paper,3,14999,15,38247.45,10660.0,Card
ORD00364,2025-04-10,CUST1902,20.0,Male,Odisha,East,Electronics,Laptop,4,7999,10,28796.4,2471.67,Cash
ORD00365,2025-10-31,CUST1919,22.0,Female,Punjab,North,Office Supplies,Pen,3,2499,15,6372.45,496.12,Net Banking
ORD00366,2024-05-22,CUST1450,28.0,Male,Tamil Nadu,South,Furniture,Desk,8,2499,20,15993.6,-762.75,Card
ORD00367,2024-05-01,CUST1676,32.0,Female,West Bengal,East,Electronics,Laptop,3,999,20,2397.6,482.05,Cash
ORD00368,2025-02-24,CUST1022,33.0,Male,Punjab,North,Office Supplies,Pen,8,499,20,3193.6,20.55,UPI
ORD00369,2024-09-21,CUST1944,29.0,Female,Karnataka,South,Office Supplies,Printer Paper,1,7999,5,7599.05,-231.25,Card
ORD00370,2025-02-24,CUST1615,27.0,Male,West Bengal,East,Electronics,Phone,8,2499,5,18992.4,508.57,Cash
ORD00371,2024-04-21,CUST1016,30.0,Female,Tamil Nadu,South,Furniture,Sofa,2,499,15,848.3,72.03,UPI
ORD00372,2024-04-05,CUST1493,60.0,Male,Delhi,North,Furniture,Sofa,1,7999,20,6399.2,1365.17,Card
ORD00373,2025-01-25,CUST1358,55.0,Male,Gujarat,West,Furniture,Chair,7,499,15,2969.05,672.03,Net Banking
ORD00374,2025-02-22,CUST1263,30.0,Male,Tamil Nadu,South,Furniture,Chair,2,999,20,1598.4,410.58,Card
ORD00375,2024-04-19,CUST1158,45.0,Female,Delhi,North,Furniture,Sofa,4,14999,10,53996.4,5026.84,Cash
ORD00376,2025-07-24,CUST1494,29.0,Female,Gujarat,West,Office Supplies,Pen,7,499,15,2969.05,425.28,Net Banking
ORD00377,2025-11-06,CUST1121,65.0,Male,Odisha,East,Office Supplies,Pen,7,14999,5,99743.35,24860.99,Net Banking
ORD00378,2025-12-01,CUST1723,21.0,Male,Karnataka,South,Electronics,Headphones,7,999,20,5594.4,922.57,Net Banking
ORD00379,2025-01-14,CUST1081,56.0,Male,Delhi,North,Electronics,Phone,7,199,0,1393.0,58.62,Net Banking
ORD00380,2024-07-25,CUST1870,60.0,Female,Gujarat,West,Office Supplies,Printer Paper,1,499,15,424.15,43.96,UPI
ORD00381,2024-06-10,CUST1088,35.0,Female,Delhi,North,Office Supplies,Notebook,1,999,5,949.05,170.12,Cash
ORD00382,2025-07-16,CUST1291,64.0,Female,Gujarat,West,Office Supplies,Notebook,1,14999,0,14999.0,4075.41,Cash
ORD00383,2024-06-28,CUST1416,50.0,Male,West Bengal,East,Office Supplies,Notebook,8,2499,20,15993.6,-773.64,Card
ORD00384,2025-03-29,CUST1989,42.0,Female,Odisha,East,Electronics,Headphones,5,7999,20,31996.0,1201.43,UPI
ORD00385,2025-01-26,CUST1648,32.0,Male,Odisha,East,Office Supplies,Pen,1,2499,0,2499.0,100.55,Cash
ORD00386,2024-04-05,CUST1408,61.0,Female,Gujarat,West,Office Supplies,Printer Paper,1,14999,10,13499.1,497.98,Card
ORD00387,2025-11-30,CUST1952,30.0,Female,Tamil Nadu,South,Furniture,Desk,4,7999,10,28796.4,402.42,UPI
ORD00388,2024-12-30,CUST1159,24.0,Male,Karnataka,South,Furniture,Chair,4,499,5,1896.2,460.24,Card
ORD00389,2025-08-11,CUST1889,35.0,Female,Maharashtra,West,Office Supplies,Notebook,8,999,20,6393.6,386.15,UPI
ORD00390,2025-05-04,CUST1962,52.0,Male,Odisha,East,Electronics,Headphones,3,199,20,477.6,109.73,Cash
ORD00391,2024-08-03,CUST1388,55.0,Male,Maharashtra,West,Furniture,Chair,8,999,0,7992.0,-366.54,Cash
ORD00392,2025-09-19,CUST1351,41.0,Male,Odisha,East,Electronics,Headphones,5,499,10,2245.5,258.17,Net Banking
ORD00393,2024-07-03,CUST1585,26.0,Male,Maharashtra,West,Furniture,Sofa,6,999,15,5094.9,243.89,Card
ORD00394,2024-06-02,CUST1484,18.0,Male,West Bengal,East,Office Supplies,Pen,7,499,5,3318.35,763.26,Net Banking
ORD00395,2025-08-04,CUST1048,43.0,Male,Maharashtra,West,Office Supplies,Printer Paper,6,2499,10,13494.6,510.65,UPI
ORD00396,2025-01-03,CUST1573,53.0,Female,Delhi,North,Furniture,Desk,2,2499,10,4498.2,184.06,Cash
ORD00397,2025-07-05,CUST1178,36.0,Female,Punjab,North,Electronics,Phone,4,7999,20,25596.8,4542.23,Cash
ORD00398,2025-10-17,CUST1827,39.0,Female,Gujarat,West,Electronics,Phone,5,2499,5,11870.25,3013.74,Net Banking
ORD00399,2025-12-28,CUST1273,56.0,Female,Delhi,North,Electronics,Phone,4,999,10,3596.4,642.15,Cash
ORD00400,2024-01-24,CUST1128,64.0,Male,Gujarat,West,Office Supplies,Printer Paper,8,2499,5,18992.4,272.73,Cash
ORD00401,2025-04-29,CUST1561,21.0,Male,Delhi,North,Electronics,Phone,2,199,0,398.0,110.6,Net Banking
ORD00402,2024-09-10,CUST1755,36.0,Female,Delhi,North,Furniture,Sofa,3,199,15,507.45,29.57,UPI
ORD00403,2025-07-07,CUST1957,35.0,Female,Karnataka,South,Electronics,Laptop,6,999,15,5094.9,578.36,UPI
ORD00404,2024-12-21,CUST1493,52.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,7,7999,20,44794.4,2615.16,Card
ORD00405,2025-06-19,CUST1834,26.0,Female,Gujarat,West,Furniture,Desk,5,499,10,2245.5,-103.98,Cash
ORD00406,2024-10-26,CUST1611,32.0,Male,Maharashtra,West,Office Supplies,Pen,8,999,0,7992.0,1742.69,Cash
ORD00407,2025-10-23,CUST1399,42.0,Male,Tamil Nadu,South,Office Supplies,Pen,7,499,5,3318.35,664.43,Cash
ORD00408,2025-02-26,CUST1192,22.0,Male,Punjab,North,Office Supplies,Notebook,5,999,20,3996.0,931.4,UPI
ORD00409,2024-11-24,CUST1019,27.0,Male,West Bengal,East,Office Supplies,Pen,8,999,20,6393.6,781.29,Card
ORD00410,2024-08-26,CUST1092,27.0,Male,Karnataka,South,Furniture,Desk,3,14999,15,38247.45,7821.12,Net Banking
ORD00411,2024-02-02,CUST1338,23.0,Male,Tamil Nadu,South,Furniture,Desk,8,999,15,6793.2,1317.39,Card
ORD00412,2024-09-13,CUST1836,42.0,Male,Odisha,East,Electronics,Headphones,8,499,5,3792.4,999.28,Card
ORD00413,2024-04-06,CUST1533,60.0,Male,Tamil Nadu,South,Furniture,Chair,1,499,15,424.15,87.95,Net Banking
ORD00414,2024-09-16,CUST1492,58.0,Female,Gujarat,West,Furniture,Chair,1,14999,20,11999.2,1587.78,UPI
ORD00415,2024-06-20,CUST1813,35.0,Male,West Bengal,East,Office Supplies,Notebook,2,499,15,848.3,53.93,Net Banking
ORD00416,2024-04-01,CUST1254,28.0,Female,Karnataka,South,Electronics,Headphones,8,14999,20,95993.6,407.7,Card
ORD00417,2024-05-08,CUST1499,32.0,Female,West Bengal,East,Electronics,Phone,3,14999,20,35997.6,8171.93,Cash
ORD00418,2024-02-10,CUST1496,63.0,Female,Maharashtra,West,Electronics,Headphones,7,999,5,6643.35,250.74,Cash
ORD00419,2025-09-05,CUST1936,53.0,Male,Maharashtra,West,Office Supplies,Notebook,6,999,15,5094.9,236.22,Card
ORD00420,2025-06-02,CUST1388,64.0,Male,Tamil Nadu,South,Furniture,Desk,6,2499,0,14994.0,3322.24,Card
ORD00421,2024-07-13,CUST1536,61.0,Female,West Bengal,East,Furniture,Sofa,2,14999,20,23998.4,5679.64,UPI
ORD00422,2024-03-09,CUST1044,26.0,Male,Odisha,East,Furniture,Sofa,6,199,0,1194.0,158.95,Card
ORD00423,2025-02-01,CUST1673,49.0,Female,Karnataka,South,Furniture,Chair,2,199,20,318.4,55.6,Card
ORD00424,2024-03-22,CUST1479,58.0,Male,West Bengal,East,Office Supplies,Printer Paper,2,199,5,378.1,67.87,Cash
ORD00425,2024-11-07,CUST1079,31.0,Male,Gujarat,West,Office Supplies,Notebook,5,7999,0,39995.0,8279.17,Card
ORD00426,2025-07-25,CUST1425,65.0,Male,Tamil Nadu,South,Electronics,Laptop,4,7999,5,30396.2,4421.07,Cash
ORD00427,2025-11-04,CUST1161,52.0,Female,Gujarat,West,Electronics,Laptop,3,7999,15,20397.45,2583.18,Cash
